+----------------------------------------------------------------------------------------------------------------------+-------+----------------------------------------------------------------------------------------------------------------------+---------+------------+
|                                                      antecedent                                                      |  ==>  |                                                      consequent                                                      | support | confidence |
|                                       [' KNITTED UNION FLAG HOT WATER BOTTLE']                                       |  ==>  |                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |   0.2   |    1.0     |
|                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |  ==>  |                                        [' GLASS STAR FROSTED T-LIGHT HOLDER']                                        |   0.2   |    1.0     |
|                                        [' GLASS STAR FROSTED T-LIGHT HOLDER']                                        |  ==>  |                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |   0.2   |    1.0     |
|                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |  ==>  |                                         [' CREAM CUPID HEARTS COAT HANGER']                                          |   0.2   |    1.0     |
|                                         [' CREAM CUPID HEARTS COAT HANGER']                                          |  ==>  |                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |   0.2   |    1.0     |
|                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |  ==>  |                                        ['WHITE HANGING HEART T-LIGHT HOLDER']                                        |   0.2   |    1.0     |
|                                        ['WHITE HANGING HEART T-LIGHT HOLDER']                                        |  ==>  |                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |   0.2   |    1.0     |
|                      [' RED WOOLLY HOTTIE WHITE HEART.', ' GLASS STAR FROSTED T-LIGHT HOLDER']                       |  ==>  |                                       [' KNITTED UNION FLAG HOT WATER BOTTLE']                                       |   0.2   |    1.0     |
|                     [' RED WOOLLY HOTTIE WHITE HEART.', ' KNITTED UNION FLAG HOT WATER BOTTLE']                      |  ==>  |                                        [' GLASS STAR FROSTED T-LIGHT HOLDER']                                        |   0.2   |    1.0     |
|                    [' GLASS STAR FROSTED T-LIGHT HOLDER', ' KNITTED UNION FLAG HOT WATER BOTTLE']                    |  ==>  |                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |   0.2   |    1.0     |
|                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |  ==>  |                    [' GLASS STAR FROSTED T-LIGHT HOLDER', ' KNITTED UNION FLAG HOT WATER BOTTLE']                    |   0.2   |    1.0     |
|                                        [' GLASS STAR FROSTED T-LIGHT HOLDER']                                        |  ==>  |                     [' RED WOOLLY HOTTIE WHITE HEART.', ' KNITTED UNION FLAG HOT WATER BOTTLE']                      |   0.2   |    1.0     |
|                                       [' KNITTED UNION FLAG HOT WATER BOTTLE']                                       |  ==>  |                      [' RED WOOLLY HOTTIE WHITE HEART.', ' GLASS STAR FROSTED T-LIGHT HOLDER']                       |   0.2   |    1.0     |
|                        [' RED WOOLLY HOTTIE WHITE HEART.', ' CREAM CUPID HEARTS COAT HANGER']                        |  ==>  |                                       [' KNITTED UNION FLAG HOT WATER BOTTLE']                                       |   0.2   |    1.0     |
|                     [' RED WOOLLY HOTTIE WHITE HEART.', ' KNITTED UNION FLAG HOT WATER BOTTLE']                      |  ==>  |                                         [' CREAM CUPID HEARTS COAT HANGER']                                          |   0.2   |    1.0     |
|                     [' CREAM CUPID HEARTS COAT HANGER', ' KNITTED UNION FLAG HOT WATER BOTTLE']                      |  ==>  |                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |   0.2   |    1.0     |
|                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |  ==>  |                     [' CREAM CUPID HEARTS COAT HANGER', ' KNITTED UNION FLAG HOT WATER BOTTLE']                      |   0.2   |    1.0     |
|                                         [' CREAM CUPID HEARTS COAT HANGER']                                          |  ==>  |                     [' RED WOOLLY HOTTIE WHITE HEART.', ' KNITTED UNION FLAG HOT WATER BOTTLE']                      |   0.2   |    1.0     |
|                                       [' KNITTED UNION FLAG HOT WATER BOTTLE']                                       |  ==>  |                        [' RED WOOLLY HOTTIE WHITE HEART.', ' CREAM CUPID HEARTS COAT HANGER']                        |   0.2   |    1.0     |
|                      [' RED WOOLLY HOTTIE WHITE HEART.', 'WHITE HANGING HEART T-LIGHT HOLDER']                       |  ==>  |                                       [' KNITTED UNION FLAG HOT WATER BOTTLE']                                       |   0.2   |    1.0     |
|                    ['WHITE HANGING HEART T-LIGHT HOLDER', ' KNITTED UNION FLAG HOT WATER BOTTLE']                    |  ==>  |                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |   0.2   |    1.0     |
|                     [' RED WOOLLY HOTTIE WHITE HEART.', ' KNITTED UNION FLAG HOT WATER BOTTLE']                      |  ==>  |                                        ['WHITE HANGING HEART T-LIGHT HOLDER']                                        |   0.2   |    1.0     |
|                                        ['WHITE HANGING HEART T-LIGHT HOLDER']                                        |  ==>  |                     [' RED WOOLLY HOTTIE WHITE HEART.', ' KNITTED UNION FLAG HOT WATER BOTTLE']                      |   0.2   |    1.0     |
|                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |  ==>  |                    ['WHITE HANGING HEART T-LIGHT HOLDER', ' KNITTED UNION FLAG HOT WATER BOTTLE']                    |   0.2   |    1.0     |
|                                       [' KNITTED UNION FLAG HOT WATER BOTTLE']                                       |  ==>  |                      [' RED WOOLLY HOTTIE WHITE HEART.', 'WHITE HANGING HEART T-LIGHT HOLDER']                       |   0.2   |    1.0     |
|                      [' RED WOOLLY HOTTIE WHITE HEART.', ' GLASS STAR FROSTED T-LIGHT HOLDER']                       |  ==>  |                                         [' CREAM CUPID HEARTS COAT HANGER']                                          |   0.2   |    1.0     |
|                      [' CREAM CUPID HEARTS COAT HANGER', ' GLASS STAR FROSTED T-LIGHT HOLDER']                       |  ==>  |                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |   0.2   |    1.0     |
|                        [' RED WOOLLY HOTTIE WHITE HEART.', ' CREAM CUPID HEARTS COAT HANGER']                        |  ==>  |                                        [' GLASS STAR FROSTED T-LIGHT HOLDER']                                        |   0.2   |    1.0     |
|                                        [' GLASS STAR FROSTED T-LIGHT HOLDER']                                        |  ==>  |                        [' RED WOOLLY HOTTIE WHITE HEART.', ' CREAM CUPID HEARTS COAT HANGER']                        |   0.2   |    1.0     |
|                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |  ==>  |                      [' CREAM CUPID HEARTS COAT HANGER', ' GLASS STAR FROSTED T-LIGHT HOLDER']                       |   0.2   |    1.0     |
|                                         [' CREAM CUPID HEARTS COAT HANGER']                                          |  ==>  |                      [' RED WOOLLY HOTTIE WHITE HEART.', ' GLASS STAR FROSTED T-LIGHT HOLDER']                       |   0.2   |    1.0     |
|                      [' RED WOOLLY HOTTIE WHITE HEART.', ' GLASS STAR FROSTED T-LIGHT HOLDER']                       |  ==>  |                                        ['WHITE HANGING HEART T-LIGHT HOLDER']                                        |   0.2   |    1.0     |
|                      [' RED WOOLLY HOTTIE WHITE HEART.', 'WHITE HANGING HEART T-LIGHT HOLDER']                       |  ==>  |                                        [' GLASS STAR FROSTED T-LIGHT HOLDER']                                        |   0.2   |    1.0     |
|                     [' GLASS STAR FROSTED T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER']                     |  ==>  |                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |   0.2   |    1.0     |
|                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |  ==>  |                     [' GLASS STAR FROSTED T-LIGHT HOLDER', 'WHITE HANGING HEART T-LIGHT HOLDER']                     |   0.2   |    1.0     |
|                                        [' GLASS STAR FROSTED T-LIGHT HOLDER']                                        |  ==>  |                      [' RED WOOLLY HOTTIE WHITE HEART.', 'WHITE HANGING HEART T-LIGHT HOLDER']                       |   0.2   |    1.0     |
|                                        ['WHITE HANGING HEART T-LIGHT HOLDER']                                        |  ==>  |                      [' RED WOOLLY HOTTIE WHITE HEART.', ' GLASS STAR FROSTED T-LIGHT HOLDER']                       |   0.2   |    1.0     |
|                        [' RED WOOLLY HOTTIE WHITE HEART.', ' CREAM CUPID HEARTS COAT HANGER']                        |  ==>  |                                        ['WHITE HANGING HEART T-LIGHT HOLDER']                                        |   0.2   |    1.0     |
|                      [' RED WOOLLY HOTTIE WHITE HEART.', 'WHITE HANGING HEART T-LIGHT HOLDER']                       |  ==>  |                                         [' CREAM CUPID HEARTS COAT HANGER']                                          |   0.2   |    1.0     |
|                      [' CREAM CUPID HEARTS COAT HANGER', 'WHITE HANGING HEART T-LIGHT HOLDER']                       |  ==>  |                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |   0.2   |    1.0     |
|                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |  ==>  |                      [' CREAM CUPID HEARTS COAT HANGER', 'WHITE HANGING HEART T-LIGHT HOLDER']                       |   0.2   |    1.0     |
|                                         [' CREAM CUPID HEARTS COAT HANGER']                                          |  ==>  |                      [' RED WOOLLY HOTTIE WHITE HEART.', 'WHITE HANGING HEART T-LIGHT HOLDER']                       |   0.2   |    1.0     |
|                                        ['WHITE HANGING HEART T-LIGHT HOLDER']                                        |  ==>  |                        [' RED WOOLLY HOTTIE WHITE HEART.', ' CREAM CUPID HEARTS COAT HANGER']                        |   0.2   |    1.0     |
|     [' CREAM CUPID HEARTS COAT HANGER', ' RED WOOLLY HOTTIE WHITE HEART.', ' GLASS STAR FROSTED T-LIGHT HOLDER']     |  ==>  |                                       [' KNITTED UNION FLAG HOT WATER BOTTLE']                                       |   0.2   |    1.0     |
|  [' RED WOOLLY HOTTIE WHITE HEART.', ' GLASS STAR FROSTED T-LIGHT HOLDER', ' KNITTED UNION FLAG HOT WATER BOTTLE']   |  ==>  |                                         [' CREAM CUPID HEARTS COAT HANGER']                                          |   0.2   |    1.0     |
|  [' CREAM CUPID HEARTS COAT HANGER', ' GLASS STAR FROSTED T-LIGHT HOLDER', ' KNITTED UNION FLAG HOT WATER BOTTLE']   |  ==>  |                                         [' RED WOOLLY HOTTIE WHITE HEART.']                                          |   0.2   |    1.0     |
|    [' RED WOOLLY HOTTIE WHITE HEART.', ' CREAM CUPID HEARTS COAT HANGER', ' KNITTED UNION FLAG HOT WATER BOTTLE']    |  ==>  |                                        [' GLASS STAR FROSTED T-LIGHT HOLDER']                                        |   0.2   |    1.0     |
|                      [' RED WOOLLY HOTTIE WHITE HEART.', ' GLASS STAR FROSTED T-LIGHT HOLDER']                       |  ==>  |                     [' CREAM CUPID HEARTS COAT HANGER', ' KNITTED UNION FLAG HOT WATER BOTTLE']                      |   0.2   |    1.0     |
|                      [' CREAM CUPID HEARTS COAT HANGER', ' GLASS STAR FROSTED T-LIGHT HOLDER']                       |  ==>  |                     [' RED WOOLLY HOTTIE WHITE HEART.', ' KNITTED UNION FLAG HOT WATER BOTTLE']                      |   0.2   |    1.0     |
+----------------------------------------------------------------------------------------------------------------------+-------+----------------------------------------------------------------------------------------------------------------------+---------+------------+
